customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,call_drop_rate,data_usage_gb,throughput_Mbps,total_complaints,resolved_complaints,unresolved_complaints,Churn_Label,tenure_group
8224-UAXBZ,Female,0,Yes,No,58,No,No phone service,DSL,Yes,Yes,No,No,Yes,No,One year,Yes,Electronic check,45.35,2540.1,No,0.020701058201058203,8.962236328125,36.145833333333336,9,3.0,6.0,0,49–60
9610-WCESF,Male,0,No,No,67,No,No phone service,DSL,Yes,No,No,Yes,Yes,No,Two year,No,Electronic check,43.9,3097.2,No,0.03678327391562686,7.429130859375,32.751666666666665,12,3.0,9.0,0,61+
9776-CLUJA,Female,1,Yes,No,51,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,77.5,3807.35,Yes,0.034722222222222224,11.050507812500001,25.47083333333333,13,4.0,9.0,1,49–60
2486-WYVVE,Male,0,Yes,No,31,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,79.3,2484.0,No,0.047258297258297256,9.543896484375,28.772499999999997,19,3.0,16.0,0,25–48
3865-ZYKAD,Male,1,Yes,No,69,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),84.9,5785.65,No,0.008771929824561403,8.7398828125,35.541666666666664,16,6.0,10.0,0,61+
1422-DGUBX,Male,0,Yes,No,32,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,One year,Yes,Electronic check,79.25,2619.15,No,0.02231934731934732,9.352958984375,22.449166666666667,8,4.0,4.0,0,25–48
2999-AANRQ,Female,0,No,No,21,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,Two year,No,Credit card (automatic),71.05,1524.85,No,0.011904761904761904,7.134892578125,23.075833333333335,10,2.0,8.0,0,13–24
8668-KNZTI,Male,0,No,No,52,Yes,No,DSL,Yes,No,Yes,No,No,No,One year,No,Electronic check,53.75,2790.65,No,0.025462962962962965,7.604521484375,28.24416666666667,7,1.0,6.0,0,49–60
0480-KYJVA,Female,0,Yes,Yes,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),24.25,1784.5,No,0.03406084656084656,7.62255859375,32.11666666666667,18,4.0,14.0,0,61+
6034-ZRYCV,Female,0,Yes,No,72,No,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,54.2,3937.45,Yes,0.006944444444444444,9.113095703125,31.034166666666668,13,3.0,10.0,1,61+
9746-YKGXB,Male,0,Yes,Yes,52,No,No phone service,DSL,Yes,No,Yes,No,No,Yes,One year,No,Bank transfer (automatic),44.25,2276.1,No,0.019097222222222224,6.7765625,27.700833333333332,8,0.0,8.0,0,49–60
3926-YZVVX,Female,0,No,No,41,Yes,No,DSL,No,No,No,Yes,No,No,One year,No,Bank transfer (automatic),50.05,2029.05,No,0.045053475935828875,10.403671875,31.743333333333336,8,3.0,5.0,0,25–48
6000-UKLWI,Male,0,No,No,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.15,802.35,No,0.036491402116402116,9.66123046875,21.073333333333334,16,9.0,7.0,0,25–48
2079-FBMZK,Female,0,No,No,6,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,69.25,418.4,Yes,0.034126984126984124,10.700439453125,28.0725,10,1.0,9.0,1,0–12
6332-FBZRI,Male,0,Yes,Yes,67,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,One year,Yes,Credit card (automatic),69.35,4653.25,No,0.027822293447293447,9.647109375,28.212500000000002,6,1.0,5.0,0,61+
2096-XOTMO,Female,0,Yes,Yes,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.35,275.9,No,0.017740665766981554,8.4309765625,24.04416666666667,6,1.0,5.0,0,13–24
3266-FTKHB,Male,0,No,No,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.15,343.45,No,0.013354700854700854,7.50560546875,30.122500000000002,5,0.0,5.0,0,13–24
8221-EQDGL,Male,0,Yes,No,35,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,No,Mailed check,61.0,2130.45,No,0.011618589743589744,8.910527343750001,32.49583333333333,14,1.0,13.0,0,25–48
2346-LOCWC,Female,0,Yes,Yes,58,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.5,1191.4,No,0.009259259259259259,9.932421875,24.5325,11,3.0,8.0,0,49–60
6608-QQLVK,Male,0,No,No,1,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,50.5,50.5,Yes,0.025890775890775892,8.66716796875,28.206666666666667,8,6.0,2.0,1,0–12
0298-XACET,Male,0,Yes,Yes,52,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,No,Two year,No,Mailed check,50.2,2554.0,No,0.016987179487179486,8.943623046875,32.415,17,2.0,15.0,0,49–60
7560-QJAVJ,Female,0,No,No,70,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),79.6,5589.45,No,0.006410256410256411,7.695244140625,23.229166666666668,14,4.0,10.0,0,61+
2995-YWTCD,Female,0,Yes,Yes,19,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),24.9,467.7,No,0.01278409090909091,11.9499609375,28.340833333333332,5,2.0,3.0,0,13–24
3551-HUAZH,Male,1,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.4,74.4,Yes,0.04398148148148148,10.92498046875,29.315833333333334,19,7.0,12.0,1,0–12
9137-UIYPG,Female,0,Yes,Yes,35,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,106.9,3756.45,No,0.037037037037037035,8.937763671875,21.64833333333333,16,6.0,10.0,0,25–48
2809-ZMYOQ,Female,0,No,No,32,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,101.35,3334.9,No,0.048611111111111105,9.69271484375,23.0725,18,3.0,15.0,0,25–48
5084-OOVCJ,Female,0,Yes,Yes,17,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),55.35,920.5,No,0.0043859649122807015,8.231123046875,27.115,6,2.0,4.0,0,13–24
0254-WWRKD,Female,0,Yes,Yes,67,Yes,No,DSL,No,Yes,No,No,No,No,One year,No,Credit card (automatic),50.55,3431.75,No,0.05049603174603174,8.804775390625,21.2425,17,3.0,14.0,0,61+
7727-SHVZV,Female,0,No,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),19.5,150.35,No,0.03148148148148148,9.32810546875,21.709999999999997,10,2.0,8.0,0,0–12
6302-JGYRJ,Male,0,No,Yes,31,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,One year,Yes,Mailed check,79.45,2587.7,Yes,0.03685515873015873,7.42169921875,32.626666666666665,18,11.0,7.0,1,25–48
5339-PXDVH,Male,0,No,No,4,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Electronic check,90.65,367.95,No,0.04980593845725425,9.652255859375,35.134166666666665,10,3.0,7.0,0,0–12
2205-LPVGL,Male,1,Yes,Yes,58,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,One year,Yes,Bank transfer (automatic),89.85,5125.75,No,0.011507936507936509,10.438056640625,21.22583333333333,11,1.0,10.0,0,49–60
8782-NUUOL,Male,0,No,No,60,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,No,Mailed check,79.0,4801.1,No,0.012362637362637362,8.447021484375,34.419999999999995,14,6.0,8.0,0,49–60
3685-YLCMQ,Male,0,No,No,58,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,104.65,6219.6,Yes,0.01891025641025641,10.829111328125,26.844166666666666,6,0.0,6.0,1,49–60
7601-WFVZV,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.55,19.55,No,0.004166666666666667,8.5812109375,26.6925,19,2.0,17.0,0,0–12
4609-KNNWG,Female,0,Yes,Yes,27,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.9,550.1,No,0.011330409356725144,9.077060546875,33.1675,13,5.0,8.0,0,25–48
4868-AADLV,Male,1,Yes,Yes,66,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,116.25,7862.25,No,0.028256302521008404,8.565791015625,24.201666666666668,19,2.0,17.0,0,61+
9529-OFXHY,Male,0,No,No,15,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),87.75,1242.2,No,0.05520833333333333,7.269658203125,21.51,13,4.0,9.0,0,13–24
8634-MPHTR,Male,1,Yes,No,47,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.05,4871.05,Yes,0.033134920634920635,7.765761718749999,29.671666666666667,7,1.0,6.0,1,25–48
2669-QVCRG,Female,0,No,No,41,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),81.3,3190.65,No,0.010796221322537112,8.322373046875,27.609166666666667,15,3.0,12.0,0,25–48
2478-EEWWM,Male,0,Yes,No,59,No,No phone service,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,44.3,2666.75,No,0.01278409090909091,10.608447265625,27.63083333333333,11,2.0,9.0,0,49–60
9174-IHETN,Female,0,No,Yes,50,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,No,Credit card (automatic),70.35,3533.6,No,0.006410256410256411,8.52537109375,23.458333333333332,17,6.0,11.0,0,49–60
2233-TXSIU,Male,0,Yes,Yes,17,No,No phone service,DSL,Yes,No,Yes,No,Yes,No,One year,No,Credit card (automatic),44.45,792.15,No,0.03476673789173789,10.86646484375,31.713333333333335,20,6.0,14.0,0,13–24
9644-UMGQA,Male,0,Yes,Yes,6,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,49.15,295.65,No,0.018790849673202614,8.749560546875001,20.450833333333332,13,3.0,10.0,0,0–12
3256-EZDBI,Male,1,Yes,No,51,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),29.45,1459.35,No,0.025793650793650796,8.26408203125,25.201666666666668,14,4.0,10.0,0,49–60
8761-NSOBC,Male,0,No,No,44,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,100.55,4398.15,Yes,0.03423697761933056,10.089052734375,18.9025,17,5.0,12.0,1,25–48
0419-YAAPX,Male,0,Yes,No,49,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),85.3,4297.95,No,0.023176814585483315,8.378720703125,24.88166666666667,7,2.0,5.0,0,49–60
8413-VONUO,Male,0,No,No,2,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,95.65,167.3,Yes,0.025963345864661657,8.255595703125,26.011666666666667,14,3.0,11.0,1,0–12
0872-CASZJ,Male,0,Yes,No,59,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,One year,Yes,Mailed check,69.1,4096.9,No,0.03839077589077589,9.95330078125,31.039166666666663,17,4.0,13.0,0,49–60
4726-DLWQN,Male,1,No,No,50,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),70.35,3454.6,No,0.04700653878285457,7.317109374999999,20.669166666666666,12,2.0,10.0,0,49–60
8164-OCKUJ,Female,0,Yes,Yes,59,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.6,1286.0,No,0.029166666666666664,11.932763671875,26.021666666666665,20,3.0,17.0,0,49–60
3094-JOJAI,Male,0,No,No,18,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,74.15,1387.0,No,0.039686890838206625,9.153349609375,28.671666666666667,19,5.0,14.0,0,13–24
9494-MRNYX,Male,0,No,No,10,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,75.05,786.3,No,0.014161220043572986,10.095673828125001,29.94333333333333,20,8.0,12.0,0,0–12
2599-CZABP,Male,0,Yes,No,14,Yes,No,DSL,No,No,No,No,No,No,One year,No,Electronic check,44.6,641.25,No,0.035816498316498316,8.19541015625,28.161666666666665,6,1.0,5.0,0,13–24
7945-PRBVF,Male,0,No,No,35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),21.45,705.45,No,0.03326719576719577,9.738623046875,30.434166666666666,19,11.0,8.0,0,25–48
4544-RXFMG,Male,0,Yes,Yes,8,Yes,No,DSL,No,No,No,No,No,No,One year,Yes,Mailed check,43.45,345.5,No,0.04399727952359531,9.519765625,25.363333333333333,18,3.0,15.0,0,0–12
0859-YGKFW,Male,0,Yes,Yes,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),20.05,345.9,No,0.020472582972582972,8.9145703125,28.735833333333332,9,1.0,8.0,0,13–24
1150-FTQGN,Female,0,Yes,Yes,60,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,One year,No,Bank transfer (automatic),94.15,5811.8,No,0.020707070707070705,7.864716796874999,34.152499999999996,10,0.0,10.0,0,49–60
9223-UCPVT,Female,0,No,No,1,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,94.4,94.4,Yes,0.010185185185185184,8.44251953125,16.92833333333333,14,3.0,11.0,1,0–12
7196-LIWRH,Female,0,No,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.55,124.45,No,0.019675925925925927,12.536396484375,28.273333333333337,6,2.0,4.0,0,0–12
5448-VWNAM,Female,0,No,Yes,19,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,75.9,1375.6,No,0.01686777275012569,10.6481640625,32.909166666666664,17,5.0,12.0,0,13–24
1177-XZBJL,Male,0,Yes,Yes,53,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,One year,No,Bank transfer (automatic),64.15,3491.55,No,0.03204156954156954,8.84732421875,31.2,13,2.0,11.0,0,49–60
3518-FSTWG,Male,1,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),109.55,7920.7,No,0.03163464216095795,10.28873046875,26.162499999999998,10,5.0,5.0,0,61+
9330-VOFSZ,Female,0,Yes,No,60,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),110.8,6640.7,No,0.01966374269005848,9.312978515625,28.6525,9,4.0,5.0,0,49–60
4351-QLCSU,Female,0,No,No,1,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),55.0,55.0,Yes,0.010576923076923076,9.563408203125,26.78333333333333,20,4.0,16.0,1,0–12
0939-EREMR,Female,0,No,Yes,13,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Mailed check,53.45,718.1,No,0.0477260348583878,8.765615234375,29.4175,9,2.0,7.0,0,13–24
9389-ACWBI,Female,0,Yes,Yes,5,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),69.95,320.4,No,0.04315268065268065,8.565517578125,23.07166666666667,12,2.0,10.0,0,0–12
5419-JPRRN,Male,0,No,No,1,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,101.45,101.45,Yes,0.054193988201341144,4.641943359375,26.315833333333334,8,3.0,5.0,1,0–12
3644-QXEHN,Male,0,Yes,Yes,13,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,97.0,1334.45,No,0.01103988603988604,8.664296875,23.865,16,6.0,10.0,0,13–24
2911-IJORQ,Male,0,No,No,37,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),90.6,3358.65,No,0.0,11.187128906249999,29.757500000000004,15,3.0,12.0,0,25–48
5921-NGYRH,Male,0,Yes,No,64,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,73.55,4764.0,No,0.040934065934065934,9.457529296875,24.060833333333335,12,3.0,9.0,0,61+
2100-BDNSN,Female,0,Yes,No,5,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),67.95,350.3,Yes,0.016644385026737967,11.290185546875,26.117500000000003,5,1.0,4.0,1,0–12
5998-DZLYR,Female,0,Yes,No,61,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),94.35,5703.0,No,0.044675925925925924,8.625224609375,23.180000000000003,16,5.0,11.0,0,61+
0488-GSLFR,Female,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.5,69.5,Yes,0.015277777777777779,10.047177734375,28.659166666666668,11,4.0,7.0,1,0–12
9318-NKNFC,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,18.85,18.85,Yes,0.05060737014103887,11.328271484375,31.840833333333332,10,6.0,4.0,1,0–12
3985-HOYPM,Male,0,No,No,26,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.4,525.55,No,0.02746288798920378,9.335107421875,24.97083333333333,14,4.0,10.0,0,25–48
9728-FTTVZ,Female,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.2,69.2,Yes,0.06849323062558356,7.885947265625,25.290833333333335,17,2.0,15.0,1,0–12
9548-LERKT,Male,0,Yes,No,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.75,483.15,No,0.008796296296296297,8.76392578125,35.81,7,0.0,7.0,0,13–24
6576-FBXOJ,Male,0,Yes,No,17,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,One year,No,Electronic check,54.6,934.8,No,0.03974358974358975,9.013916015625,30.162499999999998,20,3.0,17.0,0,13–24
4310-KEDTB,Female,0,No,Yes,26,No,No phone service,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,29.8,786.5,No,0.004901960784313725,9.359619140625,27.921666666666667,18,6.0,12.0,0,25–48
7254-IQWOZ,Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.65,69.65,Yes,0.01566951566951567,9.810771484375,21.0475,18,6.0,12.0,1,0–12
2474-BRUCM,Male,1,Yes,No,40,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,101.85,4086.3,Yes,0.01873647186147186,9.684052734375,30.511666666666667,17,3.0,14.0,1,25–48
4062-HBMOS,Male,0,No,No,52,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,103.05,5364.8,No,0.03406084656084656,9.956865234375,24.338333333333335,12,4.0,8.0,0,49–60
0742-NXBGR,Female,0,No,No,1,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,82.3,82.3,Yes,0.014285714285714285,10.84740234375,38.19166666666667,10,0.0,10.0,1,0–12
2676-ISHSF,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.3,20.3,No,0.0,12.316513671875,27.65833333333333,19,7.0,12.0,0,0–12
9236-NDUCW,Female,0,No,No,21,No,No phone service,DSL,Yes,No,No,Yes,No,No,Two year,No,Mailed check,35.1,770.4,No,0.027223389355742297,8.766630859375,31.55416666666667,11,2.0,9.0,0,13–24
4753-PADAS,Female,0,Yes,No,67,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),105.7,6816.95,No,0.030555555555555558,6.4365234375,28.978333333333335,10,3.0,7.0,0,61+
6103-QCKFX,Female,0,Yes,Yes,44,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),56.25,2419.55,No,0.06899153227520101,8.2326171875,32.56,19,5.0,14.0,0,25–48
7781-EWARA,Male,0,Yes,Yes,70,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,No,Electronic check,60.35,4138.7,No,0.05344994058229352,9.263300781249999,23.018333333333334,19,4.0,15.0,0,61+
6110-OHIHY,Male,0,No,No,3,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,79.25,267.6,Yes,0.040135327635327636,9.260517578125,30.385833333333334,10,5.0,5.0,1,0–12
7018-FPXHH,Male,0,Yes,Yes,56,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),59.8,3457.45,No,0.03951719576719576,9.955654296875,27.290833333333335,10,4.0,6.0,0,49–60
5889-LFOLL,Female,0,No,No,13,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,84.6,1115.2,Yes,0.012500000000000002,10.49232421875,25.828333333333333,5,1.0,4.0,1,13–24
5708-EVONK,Female,0,Yes,Yes,58,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),93.4,5435.6,Yes,0.034427609427609425,7.09875,25.584166666666665,11,2.0,9.0,1,49–60
8708-XPXHZ,Female,0,Yes,Yes,42,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.2,4186.3,Yes,0.02748015873015873,5.954599609375,24.99083333333333,18,6.0,12.0,1,25–48
0616-ATFGB,Male,1,Yes,No,1,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,25.05,25.05,Yes,0.023076923076923078,9.59796875,30.530833333333334,13,4.0,9.0,1,0–12
0572-ZJKLT,Female,0,Yes,Yes,46,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,Two year,No,Mailed check,99.65,4630.2,No,0.06603688708951867,11.406630859375,27.49416666666667,8,3.0,5.0,0,25–48
5135-RDDQL,Female,0,Yes,Yes,63,Yes,No,DSL,Yes,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),50.65,3221.25,No,0.08492063492063491,11.391318359375,26.775000000000002,11,2.0,9.0,0,61+
1353-LJWEM,Male,0,No,No,11,Yes,No,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,60.9,688.5,No,0.025462962962962965,8.21,21.875833333333333,14,3.0,11.0,0,0–12
1794-SWWKL,Male,0,Yes,Yes,15,Yes,Yes,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),59.65,867.1,No,0.045806623931623935,7.116484375,36.0425,20,6.0,14.0,0,13–24
6166-YIPFO,Male,0,Yes,No,72,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,64.7,4746.05,No,0.04715608465608465,9.05849609375,27.013333333333335,16,6.0,10.0,0,61+
7016-BPGEU,Female,0,No,No,29,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),25.1,712.85,Yes,0.0594569356082514,8.97966796875,23.361666666666665,17,4.0,13.0,1,25–48
6876-ADESB,Male,0,No,Yes,1,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,48.95,48.95,Yes,0.03287037037037037,10.058291015625,26.620833333333334,5,1.0,4.0,1,0–12
9332-GYWLO,Female,0,Yes,Yes,6,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,54.85,355.1,No,0.025925925925925925,7.766162109375,27.4425,16,1.0,15.0,0,0–12
1963-SVUCV,Male,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,45.3,45.3,Yes,0.03163464216095795,8.57666015625,26.111666666666668,7,1.0,6.0,1,0–12
4184-VODJZ,Male,0,Yes,Yes,63,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,One year,Yes,Electronic check,91.35,5764.7,No,0.037351190476190475,12.306757812499999,23.2925,14,0.0,14.0,0,61+
0220-EBGCE,Male,0,No,No,2,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,85.85,167.3,Yes,0.023412698412698413,9.726669921875,22.030833333333334,10,3.0,7.0,1,0–12
1092-WPIVQ,Female,0,Yes,Yes,18,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,25.1,428.45,No,0.005555555555555556,10.84951171875,27.912499999999998,16,4.0,12.0,0,13–24
7233-IOQNP,Female,0,Yes,No,43,No,No phone service,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),34.0,1505.35,No,0.05111484877351751,4.773603515625,28.275833333333335,16,5.0,11.0,0,25–48
2834-JKOOW,Female,0,No,No,15,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,No,One year,No,Mailed check,45.9,693.45,No,0.032407407407407406,9.0617578125,25.299166666666665,11,4.0,7.0,0,13–24
2754-VDLTR,Male,0,No,Yes,10,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,95.2,930.4,Yes,0.018028846153846156,7.538076171875,34.22416666666667,11,2.0,9.0,1,0–12
2400-FEQME,Male,0,Yes,Yes,55,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.5,1177.95,No,0.02873168498168498,9.006376953125,24.93166666666667,12,3.0,9.0,0,49–60
3190-XFANI,Male,0,No,Yes,49,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),100.6,5069.65,Yes,0.018634259259259257,10.26015625,23.403333333333336,6,2.0,4.0,1,49–60
7551-DACSP,Male,0,Yes,Yes,6,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,55.3,324.25,Yes,0.03148148148148148,8.181611328125,35.895,13,4.0,9.0,1,0–12
4957-SREEC,Male,0,Yes,Yes,70,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.35,1458.1,No,0.021561771561771564,9.53080078125,22.076666666666668,19,8.0,11.0,0,61+
7235-NXZCP,Male,1,No,No,2,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,74.85,156.4,Yes,0.015790343915343914,8.7973046875,27.159166666666664,17,2.0,15.0,1,0–12
0230-UBYPQ,Male,1,Yes,No,63,No,No phone service,DSL,Yes,No,No,Yes,No,No,One year,No,Bank transfer (automatic),36.1,2298.9,No,0.036904761904761905,9.654404296875,28.0,6,3.0,3.0,0,61+
